Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_flag,perf_rating_s,job_involve_s,job_sat_s,env_sat_s,rel_sat_s,Performance_Score,years_in_role_s,train_last_year_s,Efficiency_Score,worklife_s,Mentor_Feedback_Score,monthly_income_s,Engagement_Score,Composite_Score,Composite_Rank
33,No,Travel_Rarely,267,Research & Development,21,3,Medical,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married,2028,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13,0,0.0,100.0,33.333333333333336,33.333333333333336,100.0,38.33,61.111111111111114,100.0,76.67,66.66666666666667,63.33,5.365982095839915,52.15,51.82,226
37,No,Travel_Frequently,1278,Sales,1,4,Medical,1,1700,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3,0,0.0,0.0,100.0,66.66666666666667,66.66666666666667,28.33,16.666666666666668,33.333333333333336,23.33,33.333333333333336,60.0,44.84465508162191,17.94,30.52,1226
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,0,0.0,33.333333333333336,100.0,33.333333333333336,33.333333333333336,28.33,50.0,50.0,50.0,66.66666666666667,40.0,10.110584518167457,20.71,33.27,1091
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1,1702,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Y,Yes,21,4,2,80,1,3,2,3,3,2,0,2,1,100.0,66.66666666666667,100.0,66.66666666666667,33.333333333333336,83.33,11.11111111111111,33.333333333333336,20.0,66.66666666666667,55.0,6.666666666666667,46.0,60.82,102
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1,1703,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,1,0.0,100.0,100.0,66.66666666666667,33.333333333333336,45.0,38.888888888888886,33.333333333333336,36.67,66.66666666666667,55.0,36.17693522906793,74.47,49.25,289
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,1704,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,1,0.0,33.333333333333336,100.0,0.0,66.66666666666667,28.33,22.22222222222222,33.333333333333336,26.67,100.0,43.33,20.647709320695103,34.93,31.24,1184
43,No,Travel_Rarely,1179,Sales,2,3,Medical,1,1706,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8,1,0.0,66.66666666666667,100.0,100.0,0.0,38.33,50.0,50.0,50.0,66.66666666666667,58.33,36.00842548709847,57.74,46.58,387
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1,1707,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4,0,0.0,100.0,66.66666666666667,66.66666666666667,100.0,46.67,16.666666666666668,16.666666666666668,16.67,66.66666666666667,78.33,17.862032648762508,57.14,46.99,376
41,No,Travel_Rarely,918,Sales,6,3,Marketing,1,1708,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,0,0.0,66.66666666666667,66.66666666666667,100.0,33.333333333333336,36.67,44.44444444444444,50.0,46.67,66.66666666666667,70.0,43.34913112164297,50.67,45.77,418
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1,1709,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2,0,0.0,66.66666666666667,66.66666666666667,100.0,66.66666666666667,40.0,16.666666666666668,33.333333333333336,23.33,66.66666666666667,81.67,10.347551342812006,37.47,42.54,579
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,1,1710,3,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7,0,0.0,66.66666666666667,100.0,66.66666666666667,66.66666666666667,41.67,38.888888888888886,33.333333333333336,36.67,33.333333333333336,60.0,18.393891521853607,40.69,43.27,544
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,1712,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,0,100.0,33.333333333333336,66.66666666666667,66.66666666666667,100.0,78.33,83.33333333333333,50.0,70.0,33.333333333333336,71.67,51.28488678251711,37.18,69.49,31
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,1,1714,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,Y,No,11,3,3,80,1,1,2,3,1,0,0,0,0,0.0,0.0,66.66666666666667,100.0,66.66666666666667,26.67,0.0,33.333333333333336,13.33,66.66666666666667,81.67,2.8751974723538702,1.15,28.42,1304
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,1716,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,0,0.0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,23.33,27.77777777777778,50.0,36.67,0.0,53.33,62.80674038967878,25.12,30.77,1218
26,No,Travel_Rarely,390,Research & Development,17,4,Medical,1,1718,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2,0,0.0,0.0,66.66666666666667,100.0,66.66666666666667,26.67,11.11111111111111,50.0,26.67,100.0,88.33,6.8246445497630335,2.73,32.33,1132
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,1719,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6,0,0.0,33.333333333333336,33.333333333333336,100.0,66.66666666666667,28.33,33.333333333333336,33.333333333333336,33.33,66.66666666666667,81.67,82.64876250658241,49.73,40.54,693
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,1,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3,0,0.0,66.66666666666667,66.66666666666667,0.0,0.0,23.33,11.11111111111111,50.0,26.67,33.333333333333336,6.67,12.764612954186413,38.44,23.77,1409
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,1721,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,0,0.0,66.66666666666667,66.66666666666667,33.333333333333336,100.0,36.67,11.11111111111111,33.333333333333336,20.0,100.0,70.0,12.996313849394419,38.53,38.61,817
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,1,1722,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,0,0.0,0.0,33.333333333333336,66.66666666666667,33.333333333333336,15.0,11.11111111111111,66.66666666666667,33.33,66.66666666666667,55.0,28.54660347551343,11.42,24.13,1400
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1,1724,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,1,0.0,66.66666666666667,0.0,33.333333333333336,33.333333333333336,20.0,0.0,50.0,20.0,66.66666666666667,40.0,28.999473407056346,54.93,28.24,1309
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,1,1725,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,Y,No,13,3,2,80,3,6,2,4,6,2,1,2,0,0.0,66.66666666666667,0.0,33.333333333333336,33.333333333333336,20.0,11.11111111111111,33.333333333333336,20.0,100.0,46.67,15.260663507109005,39.44,26.92,1348
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9,0,0.0,66.66666666666667,33.333333333333336,66.66666666666667,100.0,35.0,38.888888888888886,50.0,43.33,66.66666666666667,78.33,23.975776724591892,42.92,44.36,490
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,1728,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7,0,0.0,66.66666666666667,66.66666666666667,100.0,33.333333333333336,36.67,38.888888888888886,50.0,43.33,66.66666666666667,70.0,30.932069510268562,45.71,44.36,490
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,1729,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,0,0.0,66.66666666666667,100.0,33.333333333333336,33.333333333333336,35.0,0.0,33.333333333333336,13.33,33.333333333333336,33.33,9.757767245918904,37.24,30.75,1219
47,No,Non-Travel,543,Sales,2,4,Marketing,1,1731,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,0,0.0,66.66666666666667,33.333333333333336,66.66666666666667,100.0,35.0,0.0,50.0,20.0,0.0,65.0,20.900473933649288,41.69,37.5,882
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1,1732,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3,1,0.0,66.66666666666667,100.0,66.66666666666667,33.333333333333336,38.33,33.333333333333336,83.33333333333333,53.33,33.333333333333336,48.33,49.283833596629805,63.05,46.54,388
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,1,1733,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2,1,0.0,33.333333333333336,0.0,33.333333333333336,33.333333333333336,13.33,11.11111111111111,50.0,26.67,66.66666666666667,40.0,26.987888362295944,37.46,23.62,1413
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0,0,0.0,0.0,33.333333333333336,0.0,33.333333333333336,8.33,0.0,33.333333333333336,13.33,66.66666666666667,25.0,30.15271195365982,12.06,12.39,1466
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,1,1735,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2,0,0.0,66.66666666666667,33.333333333333336,66.66666666666667,66.66666666666667,31.67,11.11111111111111,50.0,26.67,0.0,53.33,12.037914691943127,38.15,34.89,1007
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,1736,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,0,100.0,66.66666666666667,100.0,100.0,100.0,93.33,22.22222222222222,50.0,33.33,33.333333333333336,86.67,22.269615587151133,42.24,72.67,12
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8,1,0.0,66.66666666666667,100.0,100.0,100.0,48.33,44.44444444444444,33.333333333333336,40.0,66.66666666666667,93.33,28.767772511848342,54.84,54.39,188
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2,0,0.0,0.0,66.66666666666667,100.0,66.66666666666667,26.67,16.666666666666668,33.333333333333336,23.33,0.0,68.33,45.292259083728275,18.12,30.97,1205
40,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,Male,88,3,5,Manager,2,Single,19833,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8,0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,25.0,44.44444444444444,50.0,46.67,33.333333333333336,33.33,99.12585571353344,72.98,37.78,866
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3,0,100.0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,68.33,0.0,33.333333333333336,13.33,100.0,73.33,46.061084781463926,18.42,50.6,258
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,1745,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7,0,0.0,33.333333333333336,0.0,100.0,100.0,26.67,38.888888888888886,33.333333333333336,36.67,66.66666666666667,93.33,20.847814639283833,25.01,38.42,831
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1,0,0.0,66.66666666666667,100.0,0.0,100.0,38.33,11.11111111111111,33.333333333333336,20.0,66.66666666666667,48.33,5.982095839915745,35.73,35.78,963
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2,0,0.0,33.333333333333336,100.0,66.66666666666667,66.66666666666667,35.0,11.11111111111111,0.0,6.67,33.333333333333336,60.0,6.166403370194839,19.13,30.7,1220
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,0,0.0,66.66666666666667,66.66666666666667,0.0,66.66666666666667,30.0,11.11111111111111,50.0,26.67,66.66666666666667,36.67,38.636124275934705,48.79,33.15,1097
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4,0,0.0,66.66666666666667,100.0,66.66666666666667,66.66666666666667,41.67,11.11111111111111,83.33333333333333,40.0,33.333333333333336,60.0,12.82780410742496,38.46,43.6,528
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1,1752,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2,0,0.0,0.0,33.333333333333336,33.333333333333336,66.66666666666667,15.0,11.11111111111111,50.0,26.67,66.66666666666667,51.67,9.220642443391258,3.69,21.14,1437
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2,1,0.0,100.0,66.66666666666667,100.0,100.0,50.0,11.11111111111111,83.33333333333333,40.0,100.0,100.0,27.830437072143233,71.13,58.67,130
30,No,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,0,0.0,33.333333333333336,0.0,66.66666666666667,0.0,13.33,38.888888888888886,33.333333333333336,36.67,66.66666666666667,43.33,32.28541337546077,29.58,24.94,1387
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2,1,0.0,100.0,100.0,100.0,0.0,45.0,0.0,50.0,20.0,66.66666666666667,58.33,10.126382306477094,64.05,44.86,457
33,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7,0,0.0,66.66666666666667,33.333333333333336,100.0,100.0,38.33,38.888888888888886,33.333333333333336,36.67,33.333333333333336,86.67,21.79041600842549,42.05,45.81,416
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4,0,0.0,66.66666666666667,100.0,100.0,66.66666666666667,45.0,5.555555555555555,16.666666666666668,10.0,100.0,88.33,18.420221169036335,40.7,43.86,518
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0,1,100.0,66.66666666666667,0.0,0.0,66.66666666666667,65.0,0.0,33.333333333333336,13.33,33.333333333333336,30.0,39.78409689310163,59.25,48.55,316
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,0,0.0,33.333333333333336,33.333333333333336,66.66666666666667,33.333333333333336,21.67,5.555555555555555,66.66666666666667,30.0,33.333333333333336,48.33,7.682991047919958,19.74,27.04,1344
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0,0,0.0,66.66666666666667,66.66666666666667,0.0,0.0,23.33,0.0,33.333333333333336,13.33,66.66666666666667,13.33,37.661927330173775,48.4,23.59,1414
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0,0,0.0,33.333333333333336,0.0,100.0,66.66666666666667,23.33,0.0,33.333333333333336,13.33,66.66666666666667,81.67,5.792522380200105,18.98,29.43,1259
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,0,0.0,100.0,66.66666666666667,66.66666666666667,66.66666666666667,43.33,0.0,50.0,20.0,66.66666666666667,66.67,22.564507635597682,59.03,44.52,476
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,25.0,38.888888888888886,50.0,43.33,66.66666666666667,40.0,8.999473407056346,36.93,32.71,1116
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0,1,0.0,0.0,100.0,33.333333333333336,66.66666666666667,25.0,0.0,33.333333333333336,13.33,66.66666666666667,51.67,25.286993154291732,20.11,25.93,1366
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0,1,0.0,33.333333333333336,66.66666666666667,66.66666666666667,100.0,33.33,0.0,66.66666666666667,26.67,66.66666666666667,78.33,7.519747235387046,29.67,38.2,845
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4,0,100.0,66.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,70.0,16.666666666666668,100.0,50.0,33.333333333333336,33.33,9.252238020010532,37.03,55.56,167
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0,0,0.0,33.333333333333336,0.0,66.66666666666667,33.333333333333336,16.67,0.0,33.333333333333336,13.33,66.66666666666667,55.0,94.93944181147972,54.64,27.45,1330
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,0,0.0,66.66666666666667,33.333333333333336,100.0,100.0,38.33,44.44444444444444,33.333333333333336,40.0,33.333333333333336,86.67,10.774091627172195,37.64,45.81,416
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,0,100.0,66.66666666666667,0.0,66.66666666666667,33.333333333333336,68.33,16.666666666666668,33.333333333333336,23.33,66.66666666666667,55.0,6.740389678778304,36.03,52.49,214
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,1,0.0,66.66666666666667,66.66666666666667,100.0,66.66666666666667,40.0,77.77777777777777,50.0,66.67,66.66666666666667,81.67,15.755660874144287,49.64,53.03,207
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,1,100.0,33.333333333333336,66.66666666666667,0.0,100.0,71.67,11.11111111111111,33.333333333333336,20.0,33.333333333333336,41.67,62.9594523433386,51.85,53.86,195
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,0,0.0,66.66666666666667,100.0,33.333333333333336,33.333333333333336,35.0,38.888888888888886,83.33333333333333,56.67,66.66666666666667,40.0,13.322801474460242,38.66,40.63,689
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,0,0.0,0.0,100.0,100.0,0.0,25.0,11.11111111111111,50.0,26.67,66.66666666666667,58.33,26.434965771458664,10.57,28.17,1311
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,25.0,0.0,50.0,20.0,66.66666666666667,40.0,8.79410215903107,36.85,28.03,1316
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,0,0.0,33.333333333333336,66.66666666666667,100.0,33.333333333333336,30.0,22.22222222222222,50.0,33.33,66.66666666666667,70.0,14.181147972617167,22.34,35.52,972
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,1,0.0,66.66666666666667,0.0,66.66666666666667,66.66666666666667,26.67,0.0,100.0,40.0,66.66666666666667,66.67,7.314375987361769,46.26,38.27,843
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,0,0.0,33.333333333333336,100.0,0.0,0.0,21.67,38.888888888888886,50.0,43.33,66.66666666666667,13.33,23.48077935755661,26.06,25.41,1376
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2,0,0.0,66.66666666666667,66.66666666666667,0.0,100.0,33.33,11.11111111111111,33.333333333333336,20.0,66.66666666666667,48.33,63.754607688256975,58.84,36.74,916
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,0,0.0,33.333333333333336,33.333333333333336,33.333333333333336,0.0,15.0,11.11111111111111,33.333333333333336,20.0,66.66666666666667,28.33,16.74565560821485,23.36,19.25,1447
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,1,0.0,66.66666666666667,100.0,66.66666666666667,66.66666666666667,41.67,5.555555555555555,50.0,23.33,66.66666666666667,66.67,96.46656134807793,81.92,47.79,344
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,1,0.0,66.66666666666667,0.0,100.0,100.0,33.33,44.44444444444444,16.666666666666668,33.33,66.66666666666667,93.33,38.50447604002106,58.74,46.14,401
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,1,0.0,66.66666666666667,33.333333333333336,66.66666666666667,66.66666666666667,31.67,16.666666666666668,33.333333333333336,23.33,33.333333333333336,60.0,7.019483938915219,46.14,36.42,933
